Ticker,Name,Exchange,Category Name,Country
2308.TW,"Delta Electronics, Inc.",TAI,Diversified Electronics,Taiwan
2301.TW,Lite-On Technology Corporation,TAI,Computer Based Systems,Taiwan
1904.TW,Cheng Loong Corporation,TAI,Paper & Paper Products,Taiwan
1802.TW,Taiwan Glass Ind. Corp.,TAI,Packaging & Containers,Taiwan
1708.TW,Sesoda Corporation,TAI,Chemicals - Major Diversified,Taiwan
1236.TW,"Hunya Foods Co., Ltd.",TAI,Confectioners,Taiwan
1217.TW,AGV Products Corporation,TAI,Food - Major Diversified,Taiwan
1101.TW,Taiwan Cement Corp.,TAI,General Building Materials,Taiwan
6101.TWO,"Kwan's International Co., Ltd.",TWO,N/A,Taiwan
3218.TWO,"Universal Vision Biotechnology Co., Ltd",TWO,N/A,Taiwan
4803.TWO,VHQ Media Holdings Ltd.,TWO,N/A,Taiwan
3307.TWO,VTC ELECTRONICS CO TWD10,TWO,N/A,Taiwan
5347.TWO,Vanguard International Semiconductor Corporation,TWO,N/A,Taiwan
2423.TW,"Good Will Instrument Co., Ltd.",TAI,Diversified Electronics,Taiwan
8092.TWO,"Chien Wei Precise Technology Co., Ltd.",TWO,N/A,Taiwan
722778.TWO,WATERLAND SECURITI C/W 17/08/16,TWO,N/A,Taiwan
722331.TWO,WATERLAND SECURITI C/W 08/08/16,TWO,N/A,Taiwan
5529.TWO,"Well Glory Development Co., Ltd.",TWO,N/A,Taiwan
5013.TWO,"New Best Wire Industrial Co.,Ltd",TWO,N/A,Taiwan
4953.TWO,Wistron Information Technology & Services Corporation,TWO,N/A,Taiwan
4113.TWO,"We & Win Diversification Co., Ltd.",TWO,N/A,Taiwan
1742.TWO,"Taiwan Wax Company, Ltd.",TWO,N/A,Taiwan
911622.TW,Tycoons Worldwide Group (Thailand) Public Company Limited,TAI,N/A,Taiwan
8222.TW,Aero Win Technology Corporation,TAI,N/A,Taiwan
6259.TWO,"Bull Will Co., Ltd.",TWO,N/A,Taiwan
721819.TWO,WATERLAND SECURITI C/W 25/05/16,TWO,N/A,Taiwan
3086.TWO,Wayi International Digital Entertainment Co.,TWO,N/A,Taiwan
722760.TWO,WATERLAND SECURITI C/W 19/09/16,TWO,N/A,Taiwan
3078.TWO,"Channel Well Technology Co., Ltd.",TWO,N/A,Taiwan
6134.TWO,"Wanshih Electronic Co., Ltd.",TWO,N/A,Taiwan
6170.TWO,Welldone Company,TWO,N/A,Taiwan
8925.TWO,8925.TWO,TWO,N/A,Taiwan
722762.TWO,WATERLAND SECURITI C/W 16/08/16,TWO,N/A,Taiwan
6118.TWO,Xander International Corp.,TWO,N/A,Taiwan
3662.TWO,3662.TWO,TWO,N/A,Taiwan
3152.TWO,Advanced Ceramic X Corporation,TWO,N/A,Taiwan
4922.TWO,4922.TWO,TWO,N/A,Taiwan
3374.TWO,Xintec Inc.,TWO,N/A,Taiwan
5490.TWO,XAC Automation Corporation,TWO,N/A,Taiwan
