Ticker,Name,Exchange,Category Name,Country
008900.KS,"TEC&Co Co., Ltd.",KSC,N/A,South Korea
007770.KQ,Hanil Chemical Industrial Co. Ltd.,KOE,N/A,South Korea
007575.KS,"Ilyang Pharmaceutical Co., Ltd",KSC,N/A,South Korea
007160.KS,Sajo Industries Company Limited,KSC,N/A,South Korea
007070.KS,"GSRetail Co., Ltd.",KSC,N/A,South Korea
006910.KQ,"Bosung Power Technology Co., Ltd.",KOE,N/A,South Korea
006840.KS,"AK Holdings, Inc.",KSC,N/A,South Korea
006380.KS,Capro Corporation,KSC,N/A,South Korea
005850.KS,SL Corporation,KSC,N/A,South Korea
005800.KS,"Shinyoungwacoal,Inc.",KSC,N/A,South Korea
005720.KS,Nexen Corporation,KSC,N/A,South Korea
005610.KS,"SPC Samlip Co., Ltd.",KSC,N/A,South Korea
005450.KS,"Shinhan Eng & Const. Co.,Ltd",KSC,N/A,South Korea
005389.KS,Hyundai Motor Company,KSC,N/A,South Korea
005385.KS,Hyundai Motor Company,KSC,N/A,South Korea
005380.KS,Hyundai Motor Company,KSC,N/A,South Korea
004990.KS,Lotte Confectionery Co. Ltd.,KSC,N/A,South Korea
004960.KS,"Hanshin Engineering & Construction Co., Ltd.",KSC,N/A,South Korea
004800.KS,Hyosung Corporation,KSC,N/A,South Korea
004545.KS,"KleanNara Co., Ltd.",KSC,N/A,South Korea
004490.KS,"Sebang Global Battery Co., Ltd.",KSC,N/A,South Korea
004360.KS,"sebang Co., Ltd.",KSC,N/A,South Korea
004310.KS,"Hyundai Pharmaceutical Co., Ltd.",KSC,N/A,South Korea
004140.KS,"Dongbang Transport Logistics Co., Ltd.",KSC,N/A,South Korea
003800.KQ,"Ace Bed Co., Ltd.",KOE,N/A,South Korea
003550.KS,LG Corp.,KSC,N/A,South Korea
003450.KS,"Hyundai Securities Co., Ltd.",KSC,N/A,South Korea
003075.KS,Kolon Global Corporation,KSC,N/A,South Korea
002350.KS,Nexen Tire Corporation,KSC,N/A,South Korea
002250.KS,"Alvogen Korea Co., Ltd.",KSC,N/A,South Korea
002000.KS,Hankuk Glass Industries Inc.,KSC,N/A,South Korea
001880.KS,"Samho International Co., Ltd.",KSC,N/A,South Korea
001800.KS,ORION Holdings Corp.,KSC,N/A,South Korea
001680.KS,Daesang Corporation,KSC,N/A,South Korea
001550.KS,Chobi Company Limited,KSC,N/A,South Korea
001520.KS,Tongyang Inc.,KSC,N/A,South Korea
001230.KS,Dongkuk Steel Mill Company Limited,KSC,N/A,South Korea
001020.KS,PaperCorea Inc.,KSC,N/A,South Korea
000970.KS,"Korea Cast Iron Pipe Ind. Co., Ltd.",KSC,N/A,South Korea
